qid,question_text,target,length
002fb3253a823ca86641,Could the president sign an executive order banning the NRA from making campaign contributions at any level?,1,17
003179957f5810266dde,Why Chinese people are always not welcome in all countries?,1,10
0031884048d46eea1e7f,Who will win in video game battle: Adam d angelo vs Kim kardasian?,1,13
00321c9a093ccaaacf08,Why do Swedish people wear American clothes like Levi's then say Americans don't have fashion?,1,15
003240531eaba2bd585c,What is the average IQ of people who don't believe in the flat Earth?,1,14
0032765a8cfef397352f,"Do Muslims understand that when they think they get 22 virgins when they blow themselves up, the Koran translation is actually wrong? It translates to 22 raisins, because raisins were a rare delicacy back then.",1,35
003356c8c5559291b586,Why do people from undeveloped country tend to break/disobey laws and act like they above everyone else?,1,17
003468d9a77ff9ff5507,I'm 14 and my penis is 7.5 inches when erect is that normal?,1,13
0034ac8fd8a4b858977c,Is there a spell in the Harry Potter universe to castrate your enemies?,1,13
0035a9360594fee49469,Why do Ireland and other countries want to exit the United Kingdom?,1,12
0035beccb57afc87545f,"Why Italian so narcist with their own food, like they think their food is the best in the world ever?",1,20
00366628b1e8862dbefc,"When a woman says that she does not date men of inferior races, is this usually from an Anglocentric point of view?",1,22
0036a28cf73658e26dbb,Why is it that it is OK to be an atheist but not a Christian? I never knock an atheist but I find Christians get knocked all the time. Can we not just get along and respect each other's beliefs?,1,40
0037051310649dad4e1b,Do even educated Hindus want India to become a Hindu state as wished by RSS?,1,15
003772c8a5556545388f,Are Quoras Indian administrators turning a blind eye to Indian Quorans who use abusive language and ask insincere questions?,1,19
003854366d7f3ebd3fc6,Why do people with Hashimoto's disease always blame their seizures on their disease when everybody is entirely responsible for their own actions and behaviour?,1,24
0039473a75fe2d304e53,Why doesn't Italian Rahul Gandhi stop pretending that he's Indian?,1,10
00396688e54737a69ebc,"Is Indians are slave of English, why they think that guys who can speak English are more smarter than Hindi speaking person?",1,22
003a4646438683f3a914,"Why are the average Americans astoundingly intelligent, have a vast knowledge of many fields of daily life, cleverly sarcastic, and can learn extremely quickly compared to the rest of the First World countries? Is it their great education system?",1,39
003bc66bb6c39fe25df6,Do the Chinese eat all the primates?,1,7
003cce5e7d0875a5ea88,Why does everyone assume the NFL kneelers have a right to free speech? That right is not protected by employees from employers by 1st amendment.,1,25
003ce5bf66b54a547bac,Are there really enough fragments of the True Cross to fill a whole lumberyard? Or is that another myth propagated by atheists and Catholic-bashers?,1,24
003d419f662e6e3c72a6,Why are there so many dirty Jews on Quora?,1,9
003ea693380abc098973,Was AIDS a punishment from God for gay people?,1,9
003f6d2f760c16445cb9,Would it be possible to create a better and bigger version of Auschwitz with giant incinerators rather than gas chambers?,1,20
004052509a8ace85f0d5,What is the most degrading way to insult a grammar obsessed overweight misfit homeschooled bimbo?,1,15
0040d2ae7fcd26f920b6,Why are Indonesians so obsessed with military since I can see a lot of military-themed statues everywhere in the country?,1,20
00415972611c69adc45c,"Why was Nehru a serial Ra-apist and ""pimp"" in India?",1,10
0041e0ec0b12e4e1dc4c,Why is it considerd good to be proud that you're black or homosexual but if you're proud of being white you're a Nazi?,1,23
00427786952156f8ee78,Why does 'Khazar' mean 'pig' in Yiddish despite that Khazari people were Jewish themselves? What's the secret behind this?,1,19
0042881c17756c401dd1,Why has the dysfuntional democratic US ruined Thailand?,1,8
0042bb7e4d0f12a4b5b4,I am in love with my identical twin sister and she loves me. We have experimented since a very young age. But she is really jealous. How do I make her happy?,1,32
0044fd1ae045909a8526,Why do European countries deport Russian ambassadors?,1,7
004587220aa6033d2f3d,Does swallowing semen increase IQ?,1,5
0045a4e5c9cc1701fec0,Is Dalit girl faces more challenges then oher girls?,1,9
004684afc463757e1ec0,Could Severus Snape concoct a potion to castrate his enemies?,1,10
004755738eb470eff03b,"Why is it that Quora allows questions like why is Trump a F'king moron or why can't we beat Trump supporters to teach them a lesson, but if I call liberals stupid then I'm out of bounds? If you only want liberals to be on your site then let us know?",1,51
00486282b458c5e5cb0a,"When will Americans recognize that southern conservatives (those who whine about Obama, Jim Crow appreciators) are the biggest problem with America and that nothing will get solved until they are put in their place?",1,34
0048a018a079279b541b,When will the liberal media get over the fact that Trump won? I'm thinking never.,1,15
0048b4bb125bd235d94d,"Is the term ""mofo"" objectionable as in ""Adam D'Angelo fancies himself a bad mofo""?",1,14
004b0ddc4769cd60e3c4,When will Pakistan return Pakistan back to India?,1,8
004b5b095ad7d7b1a28a,Did Warren Buffet name Hometown Buffet after himself?,1,8
004c2d91cb9fc6f2d491,"Psychologist form relationships w clients for money, and induce clients to replicate relationships with them. Are they manipulative whores?",1,19
004d2200d78c91f826cf,Why do some people on here like Muslim people more than Russian people?,1,13
004ef1c536f7503b6617,Is it not time to move on from an exclusive focus on one Holocaust to several Holocausts that took place on other continents and draw appropriate moral lessons from them?,1,30
004fa0e16a9b922c18e1,Are transgenders being sent to prison by trump?,1,8
004fe090e74b01f0e08a,Why are men still hung up on being the initiator or pursuer with dating when that just sounds like a creepy way of viewing women as prey in the animal kingdom?,1,31
0050f26dbefb48433324,Why is it that some people who ask to follow me haven't asked or answered any questions? Some only have one or two followers. Some have lots of followers and I can’t understand why. What manner of Quoran is this? Are they monitors?,1,43
005130ec82959eab3b2b,"Do Mongolian Gypsies (Turks) want to join the EU, or is it just the government that wants to join desperately?",1,20
00519c9d8917ef4964e3,At what point do you simply accept that Trump is too evil and/or crazy to be President and you made a terrible mistake by voting for him?,1,27
0051ddf329ec39415396,"Are American gun owners willing to go ""full Taliban"" to protect their 2nd Amendment rights?",1,15
005271365cc52cceb6ea,Why has 'artificial' intellect from Amazon been 'colored' with bias against Christianity and Pro-Islam?,1,14
005374e67ed9b32f1a47,Will Muslims in India attack Hindus in the future?,1,9
0053ac6ffbfaf7f4eb9b,"Can Russia learn from Singapore's effort of eliminating corruption given younger Russian voters call for more anti-corruption, and that both are dictator states?",1,23
0053c554e6106535e2a2,Why do psychopaths rape animals?,1,5
0054a3d061810a5c90c1,"Does the very fact that Donald Trump wallows in his idiocy prove that the universe is only 6,000 years old?",1,20
0054f530e2458b3ae7eb,Is it ok to have sex with your mom?,1,9
005539acbb849ffe0b43,Is it true that Hitler and Mao helped prevent current overpopulation as necessary?,1,13
005551e0ad1f417c2d26,"What do Democrats think of the fact that I am homophobic, and was ""born this way""? Will this make you rethink your rhetoric?",1,23
0055738671db6e385a03,Was Russia's invasion on Ukraine a part of polish revenge plan for what happened in Wolyn when Ukrainians brutally murdered tens thousands of Polish to settle down there?,1,28
0055d9714883642029d4,"Look in the mirror & find yourself too attractive, that's not Freudian mental health, so what about those attracted to the same sex, similar problem?",1,25
00569ba189e33b561d58,What should I do at the age of 12 to become an IAS officer?,1,14
0056bf4bc9c3ee96883a,Do most Dutch men like to have sex with prostitutes?,1,10
0056c28b6d0ea85b67a7,Does the entire global community want the USA dead for simply existing?,1,12
0058c6b816f728b38066,Why do people in rural America have the gall to think their vote should mean more than any other person's?,1,20
005959b8e73b83ef4b2f,Why are liberals so stupid nd dumb?,1,7
0059db7aa71396ea5c04,"Suppose, hypothetically, that the character Han Solo underwent the scientific procedure of castration. What implications would this have upon the plot, pacing, and structure of the motion film series known as the ""original trilogy""?",1,34
005af342f6174a76aca0,"Why are liberals ""screaming helplessly at the sky""?",1,8
005ba5e6deab32240010,How does an 11 yr old female cum?,1,8
005bb6a5644aafa77fc6,"Now that gun advocates have an actual case to point to of citizens ending a shooting with guns of their own, how long will it take for them to beat this horse to death?",1,34
005d35db6909eaaa4f93,I'd like to ask a question that applies only to current/former police officers. I simply want to know why police officers seem to always choose protecting fellow cops over their own sense of humanity and right and wrong?,1,38
005d3ee42a948d269d72,Why is pointing out the fact that all the major news channels are owned by Jewish people and that Jewish people are overrepresented in Hollywood anti-Semitic?,1,26
005d5d06376e0bb423bb,How would the banning of weapons solve this mass-killing issue if the weapons are supplied to micro-chipped assassins by the CIA?,1,21
005d70e5f81b6457e952,How come only black NBA players swing from the basket after dunking the ball?,1,14
005d8dc656ec5634b504,Are Vietnamese people one of the most hated races in the world?,1,12
0060ad7e6f74232b99a0,Will you convert to Islam for 500 dollars?,1,8
00616ec0b085dc4c6d27,"Why do Chinese eat snakes, dogs, crocodiles, alligators, insects, scorpions and everything they could find?",1,15
006257dfdeafd2e2af30,Why do south Indians hate north Indians in Bangalore?,1,9
0062eb92fa0162692dac,Why do blacks in black rap videos make that funny outstretched hand wave movement away from themselves as if warding away their blackness?,1,23
006338d6130fc4ec1dfb,Should I end my life since I didn't perform well in JEE?,1,12
006436da8c069f7b3884,"What makes you cry about this baloney? I think it is insulting to put down a sitting president by the ex's president's wife, and downright pathetic.",1,26
00643b7ba55b0127e571,"In the United States, should being unemployed be a crime punishable by jail time?",1,14
00648642d24e5dc8bb84,"Who thinks Eurovision Song Contest is fuckin weak, gay AF?",1,10
0064c7c64c1d33893c4c,Why do the Chinese think that the future belongs to China?,1,11
00663d4f39ceca65867e,Why Indians are tolerating ungrateful Muslims despite of their nuisance around the country?,1,13
00667aa197c0d85994f4,Do you remember where you were and what you were doing when the Bowling Green Massacre didn't happen?,1,18
006745d411c81e622250,Does the African-American culture not value fatherhood?,1,7
0067f5c440fdc2f9caa5,Is this a dating site or a free resource for the mentally ill?,1,13
0067ffc8fd2f7b3c9ad6,"Why does Hassan Rouhani give tear gas to the Iranian people, instead of peaceful nuclear warfare?",1,16
006ad2e907e492bc2aa7,What is going on with all these henpecked men in here?,1,11
006b0fd972efa091ac2a,Why do some men crossdress?,1,5
006bcd922f3c20543f84,Why is Christianity so genocidal? Why do they want to uproot Muslims like they did with the Jews in WW2?,1,20
006c1668b49c266f3939,Is Trump the ultimate snowflake for not attending the correspondent dinner?,1,11
006cdeb9dc23ae7ffea9,I recently converted to Islam by mistake as I was drunk. Will I be killed if I tried to leave Islam as an apostate?,1,24
006dd208acfc9bc8cc87,"How do I find smart friends, if I am in a school of dumb people?",1,15
006e2a3addaf90b6a0ce,Why are there so many sensitive liberals on Quora?,1,9
006e7c9286d8ceee8858,"How, as a girl, can I survive with dignity in this patriarchal Indian society where my equal rights are always compromised?",1,21
00711ad67388e307dd93,Why does every vegan think that they are saving the planet?,1,11
00724ea3e2563601d8cf,Does giving people too much freedom eventually backfire like in the USA with the feminists and SJWs?,1,17
00727b4ac24a12b42795,What is the most expensive form of toilet paper (besides a college diploma)?,1,13
0075e51457528d7d5100,"If women do get paid less on average, then why do companies only hire women?",1,15
00763a775ebb01711822,"Why do conservatives keep telling liberals that if they don’t like the policies Trump is putting into place, then they can leave the country, and yet they were perfectly fine with staying here and complaining about Obama’s policies?",1,38
00767b27908477a185f0,Has Trump broken any law yet? What a stupid question.,1,10
0076d2849028424c3201,Why shouldn't women hate all men?,1,6
007855bfb54678347b82,Why do you think that most terrorists are Muslims?,1,9
007888d26a914bf96e67,"Why don't Nehru, Gandhi, Farook Abdullah, and Jinnah accept the fact that they are blood brothers?",1,16
007a89397ec872c6f2f0,Why north east people considered only to be the home of mongoloid people?,1,13
007ab34e213f4ff149dd,"Why is being transgender accepted but not changing your race, age, or species?",1,13
007ad2768d83d9b8dccc,"On average, which large country has the most brainwashed people?",1,10
007b3efbb0398ac6bfe4,Would you date a girl who had sex with a horse or a bull?,1,14
007bc3644d5171b1aec4,"A mass shooting will happen again in the US, the question is, who's next?",1,14
007c0d90dc2a55805f0f,"Why won't liberals stop the Trump protests and do something constructive, such as help rebuild the failed democratic party? NOTE: OP has been banned.",1,24
007cdd788db28320998d,Certain groups of boys and girls indulge in blind love affairs which hamper their studies how should they avoid such happenings?,1,21
007d0332b5b3f0356627,"Have you ever clogged the shower drain with a big, fat, creamy load?",1,13
007d20b01d3e29e558f7,"Do Indians living in the US tolerate Muslims, considering the anti-Muslim?",1,11
007d7c370e84aaeef70b,"What's so great about Singapore? It's expensive, it rains every day, there’s conscription and you have to work 9-10 hours a day.",1,22
007eb4a8fc55616c8d3d,Has Modi recommended South India and Northeast India to also benefit from cow urine and cow dung?,1,17
007f09fd2c9021c9e0a9,Is it normal for husbands to beat their wives?,1,9
007fba964db66b006287,"Which Kayastha people fought against, the Mughal rule or the barbaric Islamic rule in India?",1,15
0081cd56fe8e926bc12c,Do think like me that mother Russia is better than the pussies of America?,1,14
0081dd701fb9ec744657,Why do the Italian guys cry a lot?,1,8
00829395ede46970fe1c,Did the Political Prisoners of the Holocaust Live politics?,1,9
0082dce01f74fb47747d,When will the British apologize for their oppression of the Irish?,1,11
0083bb7dfe0f243feeaa,My uncle recently got married. I am 13 years old. I have fallen in love with my aunt. What should I do to win her heart?,1,26
0084b68b9e5d53867eda,Is it OK to have sex with my sister?,1,9
0085c009fa4b87e5bc5a,Should I take JEE Advanced exam? I am sure that I will be AIR 1 but I don't want to hurt the feelings of other who wants to be AIR 1.,1,31
008629330e09decff2f4,Why do all model thin girls desperately want kids?,1,9
008812470374eb06994b,What is so wrong with the mental health of Indian men?,1,11
00881b0d6661e413a023,Why does NASA fake all their pictures?,1,7
008853cc51b4a9a8e0bd,Why do modern women think they can speak when MEN are talking?,1,12
00889730e53ebd5da8f8,"Why do some transwomen try to dictate to ciswomen about being women in conversations, when ciswomen have had to experience being a woman longer?",1,24
008993dd80f5ac3b8741,Why do I feel Korean girls are envy of Japanese girls?,1,11
008ae695763fc52a3387,Was it the intent of the Mormon Joseph Smith to gradually roll out hermetic and gnostic doctrine or were his prophecies the natural evolution of a man enamored with arcane esoterica?,1,31
008bd3f33b274e60099c,Why do I dislike Indians being overwhelmingly on Quora?,1,9
008bf111ea9d66de1e3e,Why do many guys in Syria claim that they are in the US military and ask for money constantly?,1,19
008c3b7dad9eb5ed4395,Fraudsters like Nirav Modi and Vijay Mallya are looting India but the Modi government is sleeping. What happened to PM Modi's 56-inch chest?,1,23
008dce26bd836ba14dbd,Should anyone who chooses to work for or cooperate with the Trump Whitehouse be shunned from employment opportunities in the future?,1,21
008dd8c4538c442e63d2,Why do people ask questions on Quora then answer them themselves? Do they just want to see their thoughts in writing because they don't own paper and pens/pencils?,1,28
008e834df602362f3131,Do you use pasta sauce for your chili?,1,8
008ed5a8b7a57f14517c,So if we're just allowed to ban people who are slightly more likely to commit an act of terrorism why haven't white males with depression been banned?,1,27
008efed5731853a414d6,Is Mercedes R. Lackey jealous of the amount of praises Elon musk gets on Quora?,1,15
008f22971014f70638d2,Why is merkel and macron bent upon protecting refugees at the cost of local people. Are they silently responsible for mass rapes and bringing ghetto culture to their land?,1,29
008fbff3d8b46c251b55,Women's are dangerous species in earth?,1,6
00901f1fdb3a10d14f33,"Is it illegal to threaten a cafe with releasing rats into their building in order to get them to close, but you have no means to actually release any rats? I’m thinking of calling this the Robbie Rat conundrum, thoughts?",1,40
009032649b0931931649,Are Serbs the most beautiful people in the world?,1,9
009043c8224a25cd6aaf,Do people realize that the reason that Trump is the president is because of Ukraine?,1,15
0093cbeee921fb882ec9,"If East Asians have a higher average income than whites, do they have East Asian privilege?",1,16
0093e889da694cf0f856,"What sentence in modern Hebrew consists of five words, where each word is two letters, and four of the five words is the same word? If no one has posted the answer by next week, I'll post it myself.",1,39
009460f7c596e8135efd,"Why don't we explicitly condemn creationism as fraud? Most Christians recognize that evolution is real, while the book of Genesis is just a metaphor. What is wrong with calling a fraud by its proper name?",1,35
0094e9c57c089b3de987,How did Donald Trump become such a chump?,1,8
0095e0a9a86780233575,Do women ever feel guilty about working outside the home?,1,10
00963630b1b506299577,What Happen when children do sex?,1,6
0098e5b8335a62791abf,Is Dr. Steven Greer an extremely good fraudster with his claims of ufo' s and aliens?,1,16
0099d8d9607757f6aab1,Does Quora use self-learning AI bots to filter and shadow remove answers or people?,1,14
009a0c248034f47cb9fe,Can I get a girl in Delhi?,1,7
009aed58d9da9051508c,Why does India want to give birth to more people to catch up with Chinese population?,1,16
009afb0a3716d819bf7e,What did Trump and Sessions possibly gain from firing McCabe with less than 24 hours until retiring?,1,17
009b397d0d35efef2710,I am having strong sexual desires to have sex with sisters of my wife. I never will do such things but having these desires are normal and do they make me pervert?,1,32
009c065569f5b5c0cfba,Why are most police and former police assholes?,1,8
009cf82cfdb5850782c5,"Why were the Palestinians in the Galilee area not ""removed"" by Israeli forces in 1948 as were almost all in the rest of the country?",1,25
009d4ad38d835c0dd3ad,"Why do so many Americans believe that their military is spread all around the world in a bid to be ""a force for good"", when the leaders of every other empire, from the Roman to the Ottoman to the Japanese, also used this line in their propaganda?",1,47
009d7c70db5c9c9d0b3b,It's been reported that President Trump's first executive order included cutting-off ISIS funding. Was the Obama administration funding ISIS?,1,19
009e6edd82c6b9074111,Is it worth it to treat girls very terrible as they like bad guys?,1,14
00a0dcac770e6383b2a5,Why is raping a girl such a special crime?,1,9
00a1430e03be007439ed,Is inbreeding OK/allowed if every romantic partner of the opposite gender outside of your family rejects you (because continued advances on them are illegal so inbreeding should be OK)?,1,29
00a1cf323bad0252ff53,Why isn't the media calling out Donald Trump on being mentally ill?,1,12
00a26872d1babf808bd5,"Why the h*ck do Brits end every sentence with ""x""?",1,10
00a276df1f2366a2491b,Why do progressive activists feel that tearing down antique historic but politically incorrect statues accomplishes a positive good?,1,18
00a2a03b3bbfe51664de,"Do you want the truth from an astronomer, or do you want to play a game?",1,16
00a2f4984c7bc0250d71,Tamils Narikoravar eat cat! If court bans cat meat will Tamils do outrage saying its our tradition?,1,17
00a31416ec27d3df85cc,Was half of Europe blind before glasses?,1,7
00a3b780695407eb5888,"If Peter Fonda followed through on his desire to rape Barron Trump, is there a federal death penalty for that crime?",1,21
00a47388c4c0c1647285,How many people knew that the Chinese actually came from Egypt? Half of its 5000 years of history did not happen on today's land. Is it a secret only known by few Chinese?,1,33
00a57ba92e5bce4f5ba9,Are Chinese people generally known to be cruel?,1,8
00a582071080999b4e2f,"So let me get this straight: Obama and Hillary give $147 billion to Iran and OKed Russia taking 20% of US nuclear materials, then her husband makes a deal for $145 million gift to Clinton foundation, but the DNC and media accuse Trump of collusion?",1,45
00a65260c7e3e9b14f7c,Why do many people who claim to be Christians have children without being married?,1,14
00a66cff8262fe3b05fb,"Is it just me, but why can't I seem to fully grasp the reality that Donald Trump is actually the President of the United States?",1,25
00a684e2e2a6157fc371,"When the next Democrat is elected President, why shouldn’t Republicans simply impeach him/her for no reason since many Democrats have called for an impeachment with no reason for Trump? Why even have elections?",1,33
00a716fb1a8a5acc9fd6,Is it true Narendra Damodardas Modi will orchestrate a fake assassination plot against himself to get sympathy votes post losing Karnataka polls?,1,22
00a81479a150a89773d6,Why do all of you Neo-Nazis try to pretend that this piece of propaganda is remotely accurate?,1,17
00a91f33428e9f8ec7ac,How do you feel about the psychological state of the black community? Chicago also?,1,14
00aa102d13d161142928,Where can I meet a dead sexy young lady?,1,9
00aa61e5b4dfb2c1d18b,"How can I have sex with my aunty daughter (my mother's sister girl) whenever we meet, she allows to toch her ass, hip, boobs (not directly). I am from South side of India?",1,33
00ab009919e0f987e09e,Why do Australian tourists in Bali not behave themselves?,1,9
00ab7dbf09e726e37ba0,"Why does today's society eulogize, encourage and support victimhood? Aren't 'victims' the worst form of oppressors you can find because they make you look like an oppressor when you actually aren't?",1,31
00abcf064f7e4cf047c2,"Do Singaporeans know what a black person is? Cus my classmates refer to Indian people as ""black"".",1,17
00abea83b3a3c717155c,Why are Muslims so easy to radicalise compared to other religions?,1,11
00abfd2f106e589f9995,Why are people in Utah rude and snobby and selfish?,1,10
00aca62d5f32f1bf575b,"Why can't Christians see that if God punished all of humankind for two people eating a fruit, that he must have known that those two would do it, meaning God is evil?",1,32
00ad2a0cb88a80adae38,"If Meghan Markle's mother is African American, why isn't the media portraying her as the 'black princess' like Obama was the 'black president' or Woods was the 'black golfer'?",1,29
00add788000bed1272e1,"India has admitted it faces Hindu terrorism, will Pakistan too admit it faces Islamist terrorism?",1,15
00ae5675b35efeaf1a48,"As a Christian who believes in literal Hell fire, do you think liberal Christians are doing a terrible thing by telling everyone that non-Christians can get into Heaven? Aren’t such misleaders an even bigger problem than anti-Christian loudmouths?",1,38
00af04a8645775752842,Why are men more successful than woman?,1,7
00b0451bc416176057ef,"Why does everybody remember that Sicily was occupied by the Saracens, but nobody remember that the Normans from Scandinavia were there even for more time?",1,25
00b2967913bf7aae327d,Why can the media take Trump literally but never take Obama literally?,1,12
00b35f88e5910f22ec0d,Do pre transition transwomen prefer to be fucked with the guy on their top and facing them?,1,17
00b50f78aa8776311846,Why are Nirbhaya's photos still not revealed? I could find only 1 photo of her in the Internet. Where can I find more of her photos?,1,26
00b761ba7e206fd8d6e2,Can fuckers on Quora please shut the fuck up about IQ?,1,11
00b7a9ff5615f014f19a,Is it bad that I stole 7k of stuff from retail stores?,1,12
00b8a6d5be66545c7fcc,"What would your child rather do, kill a puppy for a new phone or ruin a phone for a puppy?",1,20
00b92227d01a117d9c85,"Do white people in America think they are privileged? Is that a real thing going on, or just a bad meme?",1,21
00b9ba032032f7fb8c43,"Canada is as dangerous as Pakistan. Both countries are allowing their soil to be used against India, and both countries support terrorists. Why is the Indian Government not taking proper action against Canada?",1,33
00bb06f81863d65f99f0,Would you describe Meral Aksener the ultimate ugly and evil face a woman on earth can have she scares little kids?,1,21
00bb07699af1e08bca9d,I'm Muslim and follow Islam here in the West. Do you have a problem with it? What are you going to do about it?,1,24
00bd0976c1a39a8a0c17,Does the kinship between humans and bonobos explain why a lot of humans seem obsessed with sex?,1,17
00bd7c63908376063057,Do people meet up to lose their virginity here?,1,9
00bd7c65e32ecde66383,"Would it be illegal for Armenians, Greeks and Kurds to deport Turks back to their homeland of Mongolia? Would Mongolia accept such a large population deportation and would Turks be happy to return to their homeland?",1,36
00bed20cafd136e09595,Is Pakistan cancer for mankind?,1,5
00bfc72c199a390ccf37,Does Donald Trump know he's an asshole?,1,7
00c0ecbfd9f9b473296c,Why was Allah so cruel to 6-year-old Ayesha and make her a bride to a 52-year-old man?,1,17
00c1056292bb09c267e7,Why are African Americans either victims or the criminal? Why can they be something in-between? Or normal people?,1,18
00c1cdf91d2527663d0e,Can Indians ever overcome their colonial hangover of fair skin obsession?,1,11
00c24ce9448e68e57bb4,Are (Asian) Indians in the USA - bad tippers?,1,9
00c4e7f891c09ea606c6,"Wouldn't ""Trump And The Attack Of The Bowling Ball"" be a good title for the upcoming movie or do you have one of your own?",1,25
00c6da623540ba7d0a9d,"What would have to be proven to show that Cohen is guilty of influence peddling, a crime? Any more than is already a matter of public record?",1,27
00c7944336ff6de178ee,Why are white girls obsessed with Muslim and ethnic guys?,1,10
00c7fbcb0495b64ed7c2,"If Donald Trump pardons himself, would that count as an admission of guilt and make it easier for the state attorney general to prosecute on related but not identical charges?",1,30
00c80237afa7d5f866d9,Why do girls become Fat after marrige?,1,7
00c9f8db564939018ea5,How can I seduce with my widow mom?,1,8
00ca25c49de3b76cfdbf,"Why is it that only Muslims are having problems with India, while the Sikhs, Jews, Buddhists, Christians, and Zoroastrians are living peacefully?",1,22
00ca2abbf7eae07b83ec,Would Superman be stronger with darker skin?,1,7
00cba6bbc30c962e8c2d,Why is Quora filled with feminists?,1,6
00cbf9615c48d72f368b,Are brothers smarter than sisters?,1,5
00cc31a69d6542e0944c,Should Muslims hide their religion?,1,5
00cc8173e3c8a2a5c3fd,Can asperger's recognise sarcasm in relationships?,1,6
00cdea34c83cf1dc5803,Why does Quora support Islamist and terrorist users?,1,8
00ce2046f3556712d9df,Why Indian women don't ask foreign men for dick pics even though Indian men ask foreign women for boob and vagena pic?,1,22
00cf1dc5abfade8715c7,"Why do black people continue to perpetuate racism by referring to themselves as ""African Americans"" when in fact most have little to no relation to Africa.?",1,26
00cffa2260eec1098c5e,"Do people with ASPD (psychopathy) find it easy to spot others who have ASPD? If so, do they believe Hillary Clinton has ASPD?",1,23
00d00ff1b98fb088d27c,I am very emotional and cry in joy every time I realize Trump is our President. What are liberals going to do about this?,1,24
00d01b6d31491bf7b2c8,When do you say “enough lies” to Trump? He lies like he breathes.,1,13
00d055a3e6ccc6eded76,"Since the rich people are from democratic places like Silicon valley or Manhattan anyway, can’t they just write extra cheques to the IRS after Trump's tax cut, or will the IRS refuse to take the money?",1,36
00d30a8c342c1dabf0d0,Why do Indians take pills without medication?,1,7
00d33c6d1002197176d8,"Why do other people have political or religious beliefs that differ from yours? Are they underinformed, brainwashed, innocent victims of an intellectual blind spot, or something else entirely?",1,28
00d4c832eb299f59a918,Do Democrats realize that Robert E Lee was not Asian?,1,10
00d50fda0c8f2b08e8b3,When will Mueller complete his investigation so president Trump can resign and focus on running his businesses?,1,17
00d510cc16505e49a33f,What are the reasons behind crime other than not believing in God or lacking the fear of God?,1,18
00d69e7fcabd732a1bd8,Why do liberals think that everyone just wants to be equal?,1,11
00d85ab9c23c8bd47d58,"Why do Liberals hate White nations staying White? For example, Liberals are angry at Poland for not wanting to ""diversify"" their nation. Why is this?",1,25
00d9527d0cb3c4338279,Did Narendra Modi block the nomination of Arvind Kejriwal for the Nobel Peace Prize?,1,14
00da0bc7b1e3f6672206,How can I make my daughter get an abortion?,1,9
00da8406d8c413f47357,My name is Roj Hilata. Will this be a problem in India where I will be moving to study?,1,19
00dac18846cba2024bfa,Could Obama go to prison if it is determined that he had Trump wiretapped illegally?,1,15
00de72658546bb48a19e,Why are rohingyan Muslims coming to India despite of China sharing closer neighborhood to them?,1,15
00df0e17c0de8d326227,Do some atheists feel guilty about indoctrinating their children with atheism and not giving them hope and a moral compass?,1,20
00df34daff54eef050f7,What is it like to be a gay in IIT Madras?,1,11
00e0528a482fc4dd634f,"How can we get rid of the liberal ""deep state"" so that we can further advance the Trump agenda and MAGA?",1,21
00e05ccff4d86ad02384,What are some silly/childish things done by Indian Facebook users?,1,10
00e13dc6e72744b90b58,What if Donald Trump and Adolf Hitler teamed up with Thanos in Infinity War?,1,14
00e1488deeac895a2af0,Why can't liberals be more thick-skinned and politically incorrect like conservatives?,1,11
00e4093a2b9ba80ddcd1,Would a restaurant in an American city that gave out free meals to the homeless go bankrupt? CNN had this story about a Canadian Halal restaurant that does just that. But aren't Canadians less selfish and more communal than Americans?,1,40
00e40a076375a847aca4,How does letting illegal immigrants into the USA solve anything?,1,10
00e41f749d0e024a06cd,Who are the people who killed by Modi?,1,8
00e54f9021fe72662764,Is PragerU a right-wing propaganda?,1,5
00e60b836e7c02091542,"If Donald Trump is such a bad person to have as a President, how come there has not been one single person to step up with superior alternative/challenging policy proposals?",1,30
00e64dd570c397f60dc8,Why do rightists think that turning India into a totalitarian Hindu theocracy will make India a world power?,1,18
00e650e1dc8d349bdfac,"Why wouldn't people realize that racism is just a myth and more so a propaganda, because physically attractive Asians, blacks and Hispanics never get discriminated against?",1,26
00e915e29c1cfc7561ba,"Why do Japanese people still distort their sinful, inhuman war atrocity?",1,11
00e9f9017084f0a18cc2,"In India, boys propose a girl and even if the boy is good natured and may even be a friend most of the girls reject and finally get married to unknown man. Why do they do this? Don't they have self-respect or something else?",1,44
00ea29966c182faf5c21,Do Indian Muslims vote only those political party who appease them disregarding India's interest?,1,14
00ea3f2a3d32368864b7,"Will I make America a better place and crime free if I lock up all of the people who suck at interacting with others, and suck at being able to pay for life’s necessities?",1,34
00ec8f0ad4eef1d996eb,Why is the average IQ of Muslim countries lower than that of Christian and atheist countries? Is it because of genetic or else religious cause?,1,25
00ecf452e424457894d9,Why suddenly people are trolling south Delhi girls? Are south Delhi girls are really idiots or trolls just become more bigots?,1,21
00eed3f633c542e252ab,Will Muhajirs be able to defame Pakistan further?,1,8
00f153a0bc809bf75a7c,What if white people were aliens?,1,6
00f1a06ea64e0e887428,Should general category stop giving there taxes until and unless caste based reservation is not removed?,1,16
00f1ac879f33523d97d0,What is the career path for an evil dictator in subsaharan Africa?,1,12
00f1b272acfa4ff5a907,How can a vicious warlord and child molester Muhammad be considered by Muslims as a paragon and the greatest of men? Is Islam an ideological sect devoted to submission to him?,1,31
